инструмент	актуальная_ссылка	запасная_копия	копий
recall-ai	https://github.com/ipsam40/recall-ai	—	1
recaptcha-botguard	https://github.com/cristiancctlv/recaptcha-botguard	—	1
recently-added-media-card	https://github.com/ffli3550/recently-added-media-card	—	1
recipe-website	https://github.com/InevitabilityBarman29/recipe-website	—	1
recipe_sharing	https://github.com/Foxsy1/recipe_sharing	—	1
recipehub-frontend	https://github.com/okkmichael/recipehub-frontend	—	1
reciperealm-app	https://github.com/rhuan-medeiros/RecipeRealm-App	—	1
reconcruise	https://github.com/AnayaMourad/ReconCruise	—	1
reconocimiento-de-placas-con-ia-bytecoders	https://github.com/bryandejesusrt/Reconocimiento-de-placas-con-IA-Bytecoders	—	1
reconops	https://github.com/mbhuvanakash/ReconOPS	—	1
recruitment-sandbox	https://github.com/bevvysquishy481/Recruitment-Sandbox	—	1
recursive-prompt-improver	https://github.com/gafaar22/recursive-prompt-improver	—	1
red-alert-map	https://github.com/Drs1901/red-alert-map	—	1
red-team-arsenal	https://github.com/Ahmedsofteng/red-team-arsenal	—	1
red-tie-reminders	https://github.com/kitsunenoyouko/Red-Tie-Reminders	—	1
red_team_collaboration	https://github.com/breensstudios/Red_Team_Collaboration	—	1
redactd	https://github.com/mohamedifrang/redactd	—	1
redbookskills	https://github.com/annonymouskali10/RedBookSkills	—	1
reddit-skills	https://github.com/beggarticksarthurtatum121/reddit-skills	—	1
redink	https://github.com/Sanpo19/RedInk	—	1
redis-mongo-backup-tool	https://github.com/Anastasiya322/redis-mongo-backup-tool	—	1
redly-android	https://github.com/iggysuckled4025/redly-android	—	1
redmind	https://github.com/OPBOY1203/redmind	—	1
redroute	https://github.com/ynsemrcskn/redroute	—	1
redstone-oracles-monorepo	https://github.com/ivanfangnatas/redstone-oracles-monorepo	—	1
redux-todo-app	https://github.com/naman964/redux-todo-app	—	1
reef	https://github.com/isabellaaGrier/reef	—	1
reels_for_free	https://github.com/aymankali1/reels_for_free	—	1
refined-github-projects	https://github.com/doped-waterdragon694/refined-github-projects	—	1
reflective-reasoning-transformer	https://github.com/Monographatmosphericphenomenon995/reflective-reasoning-transformer	—	1
reflectshaders	https://github.com/wndaalol/reflectshaders	—	1
reflex	https://github.com/SawmFawker/reflex	https://github.com/immaterial-radicle677/reflex	2
reflexio	https://github.com/hiothere/reflexio	—	1
refrag	https://github.com/DIMANANDEZ/refrag	—	1
register	https://github.com/Always15dppk/register	—	1
regplatformm	https://github.com/yiyi80940-netizen/regplatformm	—	1
regpwnbof	https://github.com/Snowyheronmusculusadductorlongus456/RegPwnBOF	—	1
reinstall	https://github.com/Suratu123/reinstall	—	1
rekordbox-bpm-vlc-video-sync	https://github.com/Wadas240/rekordbox-bpm-vlc-video-sync	https://github.com/andrecafa/rekordbox-bpm-vlc-video-sync	2
rekordbox-spotify-downloader	https://github.com/vanguarddesign/rekordbox-spotify-downloader	—	1
release-extractor	https://github.com/Dali2058/release-extractor	—	1
release-notes-from-changelog	https://github.com/VIN07grinder/release-notes-from-changelog	—	1
relizy	https://github.com/kartik944/relizy	—	1
reme	https://github.com/Eldino162/ReMe	—	1
remix-jam-mk2	https://github.com/krungkrungs/remix-jam-mk2	—	1
remix3-resources	https://github.com/harshit5264/remix3-resources	—	1
remocn	https://github.com/suppressorplaybill4170/remocn	—	1
remora	https://github.com/suim3662/Remora	—	1
remote-desktop-manager-enterprise-download	https://github.com/bkarwan/Remote-Desktop-Manager-Enterprise-Download	—	1
remotedownloaderphp	https://github.com/EngerING/RemoteDownloaderPHP	—	1
remotion-transitions	https://github.com/delphinereverse794/remotion-transitions	—	1
remotion-vercel-sandbox	https://github.com/sjmluv/remotion-vercel-sandbox	—	1
remotion-video-skill	https://github.com/levVan2/remotion-video-skill	—	1
remove-local-temu	https://github.com/Ivanyinamyah321/remove-local-temu	—	1
removebanana	https://github.com/afanbe9488/removebanana	—	1
removemicrosoftcopilotai	https://github.com/anhhuy209/RemoveMicrosoftCopilotAI	—	1
remover	https://github.com/xzfu/remover	—	1
renee-iphone-recovery-no-trial	https://github.com/zaltrap/Renee-iPhone-Recovery-No-Trial	—	1
renfe_mcp_server	https://github.com/SaberMaple1/renfe_mcp_server	—	1
renumber-files-macro	https://github.com/NjySkan/renumber-files-macro	—	1
repeated-measurement	https://github.com/Angellrdz/repeated-measurement	—	1
replication-package-for-gender-and-regional-differences-in-scientific-mobility-and-immobility	https://github.com/vickykumar11062/Replication-package-for-gender-and-regional-differences-in-scientific-mobility-and-immobility	—	1
replik	https://github.com/Sander1023Al/Replik	—	1
repo-cheat-modpack	https://github.com/Admv9/repo-cheat-modpack	—	1
repo-digest	https://github.com/sadatt123/repo-digest	—	1
repo-doctor	https://github.com/YuuVerKing/repo-doctor	—	1
repo-intel	https://github.com/janennacircumpolar374/repo-intel	—	1
repocheck	https://github.com/ffurkanguldass/RepoCheck	—	1
reportwebhook	https://github.com/PanPizza15/ReportWebhook	—	1
reproducible-photorealistic-nano-banana-pro-json-prompts	https://github.com/vivekanandan22/Reproducible-Photorealistic-Nano-Banana-Pro-JSON-Prompts	—	1
reprompter	https://github.com/tutayworks/reprompter	—	1
request	https://github.com/Gethalal-007/request	https://github.com/Hafiz12cyber/request	3
rescuestream	https://github.com/mrnsambas/rescuestream	—	1
research-app-toolkit	https://github.com/joanvergsox/research-app-toolkit	—	1
research-mode	https://github.com/equalizerklystron781/research-mode	—	1
research-scanner	https://github.com/beaver312/research-scanner	—	1
researcher-skill	https://github.com/droftgamer-wq/researcher-skill	—	1
researcherskill	https://github.com/Kitakyushulassavirus728/ResearcherSkill	—	1
researchhub	https://github.com/emvireak/ResearchHub	—	1
residencebridge	https://github.com/wadecurrish300/ResidenceBridge	—	1
resolve	https://github.com/TheDenyung/resolve	—	1
resonant	https://github.com/norman3983/resonant	—	1
resonant-archive	https://github.com/Timesukkumnerd/resonant-archive	—	1
resourcepoison	https://github.com/Dhanishh985/ResourcePoison	—	1
rest-api-app	https://github.com/danieltulus/rest-api-app	—	1
rest-gateway-1771913190-1	https://github.com/Okolopeter/rest-gateway-1771913190-1	—	1
rest-gateway-1771929895-4	https://github.com/rach390/rest-gateway-1771929895-4	—	1
restaurant	https://github.com/FarelYln/restaurant	—	1
restaurant-bigdata-pipeline	https://github.com/apostropheintervertebralvein667/Restaurant-Bigdata-Pipeline	https://github.com/bruhmomentume/Restaurant-Bigdata-Pipeline	2
restaurant-landing-page	https://github.com/Frencis20/Restaurant-landing-page	—	1
restaurant-management-saas	https://github.com/Naveenkm007/restaurant-management-saas	—	1
restaurantmanagementsystem	https://github.com/Shukrije/RestaurantManagementSystem	—	1
restful-payment-gateway-api	https://github.com/5xso/RESTful-Payment-Gateway-API	—	1
restoran	https://github.com/FarelYln/Restoran	—	1
resultanalyser	https://github.com/Ljam5182/ResultAnalyser	—	1
resume	https://github.com/Puram-Supriya/resume	—	1
resume-interview-agent	https://github.com/Benedictine-brachiocephalicvein220/resume-interview-agent	—	1
resume-matcher-agent-cn	https://github.com/idhs-song/resume-matcher-agent-cn	—	1
resume-polish	https://github.com/S11lmi/resume-polish	—	1
resumeparser	https://github.com/dacianst1538/ResumeParser	—	1
retail-sales-analytics-pipeline	https://github.com/nic081/Retail-Sales-Analytics-Pipeline	—	1
retail-sales-analytics-sql-powerbi	https://github.com/gaurav-singh-tech/Retail-Sales-Analytics-SQL-PowerBI	—	1
retail-sales-data-warehouse-sql-refactored	https://github.com/Kinghaksbfv/retail-sales-data-warehouse-sql-refactored	—	1
retailpulse-sales-warehouse-dashboard	https://github.com/HujunChan/RetailPulse-Sales-Warehouse-Dashboard	—	1
retilab	https://github.com/professorgabryel/retilab	—	1
retool2api	https://github.com/BXRS-afk/retool2API	—	1
retro-bowl	https://github.com/trxstack/Retro-Bowl	—	1
reusable-ecommerce-ui-components--nextjs-frontend	https://github.com/prashanthgoldberg/Reusable-Ecommerce-UI-Components--NextJS-Frontend	—	1
revanced-apk-patcher-scripts	https://github.com/user2user1/revanced-apk-patcher-scripts	—	1
revbshell	https://github.com/Thesigma10/revbshell	—	1
reversebox	https://github.com/kingdenofficial/ReverseBox	—	1
revertiq	https://github.com/MatrixEclipse/revertiq	—	1
revguard-nlp	https://github.com/VorexCotusar/revguard-nlp	—	1
review-analyzer-skill	https://github.com/megana05082003/review-analyzer-skill	—	1
review-os	https://github.com/SushiTakahashi/Review-OS	—	1
review-prompts	https://github.com/lingngngng/review-prompts	—	1
review-rating-predictor	https://github.com/heliseacarpelous457/review-rating-predictor	—	1
revision-fx	https://github.com/Negm2027/revision-fx	—	1
reward-scope	https://github.com/32olaa/reward-scope	—	1
rewasd-7-3-0-9137-activation-unlocked	https://github.com/megana05082003/rewasd-7-3-0-9137-activation-unlocked	—	1
rfrentiel-automobile	https://github.com/AliAhmad15/Rfrentiel-Automobile	—	1
rfs_cc2652_co2	https://github.com/An8220/RFS_CC2652_CO2	—	1
rhel-ultra-hardening-proof-of-concept	https://github.com/facultyinfamy668/RHEL-Ultra-Hardening-Proof-of-Concept	—	1
rhinoceros-activated	https://github.com/nikunj2605/Rhinoceros-Activated	—	1
rickyrakasiwi.github.io	https://github.com/rickyrakasiwi/rickyrakasiwi.github.io	—	1
riftaux	https://github.com/relliaj/riftaux	—	1
rikki-userbot	https://github.com/07bamse/Rikki-Userbot	—	1
rim-pytorch	https://github.com/doubletalkmedullaryray45/RIM-pytorch	—	1
ring-buffers-research	https://github.com/leana56/ring-buffers-research	—	1
ripple-tenoxui-test	https://github.com/cleitin1638/ripple-tenoxui-test	—	1
rise-video	https://github.com/Vitkorsorochenko/Rise-Video	—	1
rishis-stargazing-guide	https://github.com/VyteSt4r/rishis-stargazing-guide	—	1
risk-fraud-financial-analytics-portfolio	https://github.com/tyleroneshs/risk-fraud-financial-analytics-portfolio	—	1
risk-operations-console	https://github.com/Lakshay7858/risk-operations-console	—	1
rl-academy-data-analytics	https://github.com/dipakvaghela99/rl-academy-data-analytics	—	1
rl-explainer	https://github.com/squamulenudestatue531/rl-explainer	—	1
rl-name-changer	https://github.com/brahimelgarouaoui/RL-Name-Changer	—	1
rlmgw	https://github.com/ENTITY107/rlmgw	—	1
rmisimplebanksystem	https://github.com/chester1900/RMISimpleBankSystem	—	1
rna-3d-folding	https://github.com/pram84/rna-3d-folding	—	1
rnd1	https://github.com/PUNGAY/RND1	—	1
rnr-linux	https://github.com/Destinyola/rnr-linux	—	1
roadmap-ai-and-ml-from-scratch	https://github.com/omar-20067/Roadmap-AI-and-ML-from-scratch	—	1
robin	https://github.com/Epic2509N/robin	—	1
robinhood-auto-testnet	https://github.com/isco357/robinhood-auto-testnet	—	1
roblox	https://github.com/phenixe/roblox	—	1
roblox-blind-shot-script	https://github.com/Thanh762003/Roblox-Blind-Shot-Script	—	1
roblox-death-ball-script	https://github.com/Artistic-Minds9/Roblox-Death-Ball-Script	https://github.com/Marik201517/Roblox-Death-Ball-Script	2
roblox-delta	https://github.com/Andreamana25/Roblox-Delta	—	1
roblox-discord-status-bot	https://github.com/blackwall0220/roblox-discord-status-bot	—	1
roblox-executor	https://github.com/kotobubu/roblox-executor	—	1
roblox-executor-injector-2025	https://github.com/clifford-ui/Roblox-Executor-Injector-2025	https://github.com/kidkaitou121212/Roblox-Executor-Injector-2025	2
roblox-fastflag-manager	https://github.com/cesarspindlelegged589/Roblox-Fastflag-Manager	—	1
roblox-fisch-script	https://github.com/skata123a/Roblox-Fisch-Script	—	1
roblox-fps-unlocker	https://github.com/bielelmagu/Roblox-FPS-Unlocker	—	1
roblox-friend-remover	https://github.com/E-Kitten/Roblox-Friend-Remover	—	1
roblox-knife-arena-script	https://github.com/r4hm4candy-cyber/Roblox-Knife-Arena-Script	—	1
roblox-macro-v3.0.0	https://github.com/Igmp24184/ROBLOX-MACRO-V3.0.0	https://github.com/dip123in/ROBLOX-MACRO-V3.0.0	6
roblox-matcha	https://github.com/satish-ss/Roblox-Matcha	—	1
roblox-multi-tool	https://github.com/franklainkoloko/Roblox-multi-tool	—	1
roblox-murder-mystery	https://github.com/paul111-beep/Roblox-Murder-Mystery	—	1
roblox-ronin	https://github.com/CJorrr/Roblox-Ronin	—	1
roblox-scripts	https://github.com/weedgirl08/Roblox-Scripts	—	1
roblox-zenith	https://github.com/ltaycn301/Roblox-Zenith	—	1
roboback	https://github.com/hanyshehata1510/RoboBack	—	1
robot-arm-kinematics	https://github.com/7rap/robot-arm-kinematics	—	1
robotel	https://github.com/hanawasuga214/robotel	—	1
robust_offline_rl	https://github.com/SceYanis/robust_offline_rl	—	1
rock-breaker	https://github.com/Pato851/rock-breaker	—	1
rocket-sim	https://github.com/dylan42000/rocket-sim	—	1
rocket-telemetry-logger-using-raspberry-pi-pico	https://github.com/Rahul110110/rocket-telemetry-logger-using-raspberry-pi-pico	—	1
rockpile	https://github.com/legal-switchhitter784/rockpile	—	1
rockspeeder.github.io	https://github.com/rockspeeder/rockspeeder.github.io	—	1
rockyou_uzb	https://github.com/Alpacareticulitermeslucifugus340/rockyou_uzb	—	1
rodel.player.public	https://github.com/rommai123/Rodel.Player.Public	—	1
rogue-dungeon	https://github.com/carlossanabria01/rogue-dungeon	—	1
rojgar-setu	https://github.com/TMMdeals/rojgar-setu	—	1
roman-numeral-converter	https://github.com/Augustus0017/roman-numeral-converter	—	1
romav2	https://github.com/blake476bedwell/RoMaV2	—	1
rongela-source	https://github.com/Agatafranco/Rongela-source	—	1
room-occupancy-prediction-using-environmental-sensor-data	https://github.com/MAH-22/Room-Occupancy-Prediction-using-Environmental-Sensor-Data	—	1
roombooking_application	https://github.com/Fluidx2/RoomBooking_Application	—	1
ros-swarm-mission-control	https://github.com/27AkioAsakura/ros-swarm-mission-control	—	1
ros2-ardupilot-sitl-hardware	https://github.com/zizou068/ros2-ardupilot-sitl-hardware	—	1
rose_server	https://github.com/sahoovivek/rose_server	—	1
rossmann_sales_forecast	https://github.com/SJ2005-code/rossmann_sales_forecast	—	1
rouletteboxd	https://github.com/LUANNNN1-ops/rouletteboxd	—	1
route-optimization-visualizer	https://github.com/kunalmankar852/route-optimization-visualizer	—	1
routing_app	https://github.com/thesuryanarayanan/routing_app	—	1
royale-high-scripting-toolkit	https://github.com/Bruh-2009/royale-high-scripting-toolkit	—	1
rp2350_1602_lcd_driver	https://github.com/krishnaramsagar1/RP2350_1602_LCD_Driver	—	1
rp2350_pizero_2ch_can_hat	https://github.com/hwindingwi1-coder/RP2350_Pizero_2CH_CAN_HAT	—	1
rpg.game	https://github.com/human172/RPG.Game	—	1
rps-plus-gemini-ai	https://github.com/wmmahdi/Rps-plus-gemini-ai	—	1
rsazure-openai-toolkit	https://github.com/lockadi8/rsazure-openai-toolkit	—	1
rt-aaidc-project2-multiagent	https://github.com/florentnehyu/rt-aaidc-project2-multiagent	—	1
rtcamp-24week-journey	https://github.com/sarkercomputer2022/rtcamp-24week-journey	—	1
rtl-text-fixer	https://github.com/kamarich/rtl-text-fixer	—	1
rtos-based-autonomous-surveillance-bomb-detection-rover-esp32-cam	https://github.com/Mangali19/RTOS-Based-Autonomous-Surveillance-Bomb-Detection-Rover-ESP32-CAM	—	1
ru-chat-bot	https://github.com/Tarix818/ru-chat-bot	—	1
rubrichub	https://github.com/nirajsahu/RubricHub	—	1
ruby-nrp	https://github.com/Jaredvazquez/ruby-nrp	—	1
rucksdb	https://github.com/yasyousgamers/rucksdb	—	1
rugpull-scam-token-detection	https://github.com/rookiester/rugpull-scam-token-detection	—	1
rulescope	https://github.com/Lowsodiumdietdevotional330/RuleScope	—	1
running-heatmap	https://github.com/hannibalundulate17/running-heatmap	—	1
runtimeobfuscator	https://github.com/abexziero/RuntimeObfuscator	—	1
rupa9495.github.io	https://github.com/rupa9495/rupa9495.github.io	—	1
rust-cheat-2026-best-aim-esp-no-recoil-misc-visuals-for-pc	https://github.com/Skippermain626/Rust-Cheat-2026-Best-Aim-Esp-No-Recoil-Misc-Visuals-for-PC	—	1
rust-fps-boost	https://github.com/pjp9167/rust-fps-boost	—	1
rust-fps-boost-2026-ultimate-performance-enhancer-for-rust	https://github.com/OGC124/Rust-FPS-Boost-2026-Ultimate-Performance-Enhancer-for-Rust	—	1
rust-linuxgsm-watchdog	https://github.com/krypton2355/rust-linuxgsm-watchdog	—	1
